Ticker,Expiration,Spread Type,Short Leg ID,Short Strike,Short Premium,Long Leg ID,Long Strike,Long Premium,Net Credit,Max Loss,Risk:Reward
SLV,2025-12-19,Bear Call Spread,356307,27.5,29.790000915527344,76688,28.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356308,28.0,29.790000915527344,76689,28.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356309,28.5,29.790000915527344,76690,29.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356310,29.0,29.790000915527344,76691,29.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356311,29.5,29.790000915527344,76692,30.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356312,30.0,29.790000915527344,76693,30.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356313,30.5,29.790000915527344,76694,31.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356314,31.0,29.790000915527344,76695,31.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356315,31.5,29.790000915527344,76696,32.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356316,32.0,29.790000915527344,76697,32.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356317,32.5,29.790000915527344,76698,33.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356318,33.0,29.790000915527344,76699,33.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356319,33.5,29.790000915527344,76700,34.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356320,34.0,29.790000915527344,76701,34.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356321,34.5,29.790000915527344,76702,35.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bear Call Spread,356322,35.0,29.790000915527344,76703,36.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356323,36.0,29.790000915527344,76704,37.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356324,37.0,29.790000915527344,76705,38.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356325,38.0,29.790000915527344,76706,39.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356326,39.0,29.790000915527344,76707,40.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356327,40.0,29.790000915527344,76708,41.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356328,41.0,29.790000915527344,76709,42.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356329,42.0,29.790000915527344,76710,43.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356330,43.0,29.790000915527344,76711,44.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bear Call Spread,356331,44.0,29.790000915527344,76712,45.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bull Put Spread,356338,20.0,29.790000915527344,76718,21.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bull Put Spread,356339,21.0,29.790000915527344,76719,22.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bull Put Spread,356340,22.0,29.790000915527344,76720,23.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bull Put Spread,356341,23.0,29.790000915527344,76721,24.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bull Put Spread,356342,24.0,29.790000915527344,76722,25.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-19,Bull Put Spread,356343,25.0,29.790000915527344,76723,25.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356344,25.5,29.790000915527344,76724,26.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356345,26.0,29.790000915527344,76725,26.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356346,26.5,29.790000915527344,76726,27.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356347,27.0,29.790000915527344,76727,27.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356348,27.5,29.790000915527344,76728,28.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356349,28.0,29.790000915527344,76729,28.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356350,28.5,29.790000915527344,76730,29.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356351,29.0,29.790000915527344,76731,29.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356352,29.5,29.790000915527344,76732,30.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356353,30.0,29.790000915527344,76733,30.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,169150,30.5,29.829999923706055,76734,31.0,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-19,Bull Put Spread,356355,31.0,29.790000915527344,76735,31.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,356356,31.5,29.790000915527344,76736,32.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-19,Bull Put Spread,169153,32.0,29.829999923706055,76737,32.5,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-19,Bull Put Spread,169154,32.5,29.829999923706055,76738,33.5,29.549999237060547,0.28,0.72,0.39
SLV,2025-12-19,Bull Put Spread,356359,33.5,29.790000915527344,76739,34.5,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bear Call Spread,356363,19.0,29.790000915527344,76743,20.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bear Call Spread,356364,20.0,29.790000915527344,76744,21.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bear Call Spread,356365,21.0,29.790000915527344,76745,22.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bear Call Spread,169162,22.0,29.829999923706055,76746,23.0,29.549999237060547,0.28,0.72,0.39
SLV,2025-12-31,Bear Call Spread,356367,23.0,29.790000915527344,76747,24.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bear Call Spread,356368,24.0,29.790000915527344,76748,25.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bear Call Spread,356369,25.0,29.790000915527344,76749,26.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bear Call Spread,169166,26.0,29.829999923706055,76750,26.5,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bear Call Spread,169167,26.5,29.829999923706055,76751,27.0,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bear Call Spread,356372,27.0,29.790000915527344,76752,27.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356373,27.5,29.790000915527344,76753,28.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356374,28.0,29.790000915527344,76754,28.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356375,28.5,29.790000915527344,76755,29.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356376,29.0,29.790000915527344,76756,29.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356377,29.5,29.790000915527344,76757,30.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356378,30.0,29.790000915527344,76758,30.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356379,30.5,29.790000915527344,76759,31.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356380,31.0,29.790000915527344,76760,31.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356381,31.5,29.790000915527344,76761,32.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356382,32.0,29.790000915527344,76762,32.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356383,32.5,29.790000915527344,76763,33.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356384,33.0,29.790000915527344,76764,33.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356385,33.5,29.790000915527344,76765,34.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356386,34.0,29.790000915527344,76766,34.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356387,34.5,29.790000915527344,76767,35.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356388,35.0,29.790000915527344,76768,35.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356389,35.5,29.790000915527344,76769,36.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356390,36.0,29.790000915527344,76770,36.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,169187,36.5,29.829999923706055,76771,37.0,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bear Call Spread,356392,37.0,29.790000915527344,76772,37.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bear Call Spread,356393,37.5,29.790000915527344,76773,38.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356396,19.0,29.790000915527344,76776,20.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bull Put Spread,356397,20.0,29.790000915527344,76777,21.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bull Put Spread,356398,21.0,29.790000915527344,76778,22.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bull Put Spread,169195,22.0,29.829999923706055,76779,23.0,29.549999237060547,0.28,0.72,0.39
SLV,2025-12-31,Bull Put Spread,356400,23.0,29.790000915527344,76780,24.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bull Put Spread,356401,24.0,29.790000915527344,76781,25.0,29.549999237060547,0.24,0.76,0.32
SLV,2025-12-31,Bull Put Spread,356402,25.0,29.790000915527344,76782,25.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356403,25.5,29.790000915527344,76783,26.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356404,26.0,29.790000915527344,76784,26.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356405,26.5,29.790000915527344,76785,27.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356406,27.0,29.790000915527344,76786,27.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,169203,27.5,29.829999923706055,76787,28.0,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bull Put Spread,356408,28.0,29.790000915527344,76788,28.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356409,28.5,29.790000915527344,76789,29.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356410,29.0,29.790000915527344,76790,29.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356411,29.5,29.790000915527344,76791,30.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356412,30.0,29.790000915527344,76792,30.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356413,30.5,29.790000915527344,76793,31.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356414,31.0,29.790000915527344,76794,31.5,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,356415,31.5,29.790000915527344,76795,32.0,29.549999237060547,0.24,0.26,0.92
SLV,2025-12-31,Bull Put Spread,169212,32.0,29.829999923706055,76796,32.5,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bull Put Spread,169213,32.5,29.829999923706055,76797,33.0,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bull Put Spread,169214,33.0,29.829999923706055,76798,33.5,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bull Put Spread,169215,33.5,29.829999923706055,76799,34.0,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bull Put Spread,169216,34.0,29.829999923706055,76800,34.5,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bull Put Spread,169217,34.5,29.829999923706055,76801,35.0,29.549999237060547,0.28,0.22,1.27
SLV,2025-12-31,Bull Put Spread,356422,35.0,29.790000915527344,76802,36.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356425,10.0,29.790000915527344,76805,11.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,169222,11.0,29.829999923706055,76806,12.0,29.549999237060547,0.28,0.72,0.39
SLV,2026-01-16,Bear Call Spread,356427,12.0,29.790000915527344,76807,13.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356430,15.0,29.790000915527344,76810,16.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356431,16.0,29.790000915527344,76811,17.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356432,17.0,29.790000915527344,76812,18.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356433,18.0,29.790000915527344,76813,19.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356434,19.0,29.790000915527344,76814,20.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356435,20.0,29.790000915527344,76815,20.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356436,20.5,29.790000915527344,76816,21.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356437,21.0,29.790000915527344,76817,21.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,169234,21.5,29.829999923706055,76818,22.0,29.549999237060547,0.28,0.22,1.27
SLV,2026-01-16,Bear Call Spread,356439,22.0,29.790000915527344,76820,23.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356441,23.0,29.790000915527344,76821,23.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356442,23.5,29.790000915527344,76822,24.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356443,24.0,29.790000915527344,76823,24.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356444,24.5,29.790000915527344,76824,25.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356445,25.0,29.790000915527344,76825,25.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356446,25.5,29.790000915527344,76826,26.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356447,26.0,29.790000915527344,76827,26.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356448,26.5,29.790000915527344,76828,27.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356449,27.0,29.790000915527344,76829,27.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356450,27.5,29.790000915527344,76830,28.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356451,28.0,29.790000915527344,76831,28.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356452,28.5,29.790000915527344,76832,29.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356453,29.0,29.790000915527344,76833,29.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356454,29.5,29.790000915527344,76834,30.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356455,30.0,29.790000915527344,76835,30.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356456,30.5,29.790000915527344,76836,31.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356457,31.0,29.790000915527344,76837,31.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356458,31.5,29.790000915527344,76838,32.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356459,32.0,29.790000915527344,76839,32.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356460,32.5,29.790000915527344,76840,33.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356461,33.0,29.790000915527344,76841,33.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356462,33.5,29.790000915527344,76842,34.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356463,34.0,29.790000915527344,76843,34.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356464,34.5,29.790000915527344,76844,35.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356465,35.0,29.790000915527344,76845,35.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356466,35.5,29.790000915527344,76846,36.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356467,36.0,29.790000915527344,76847,36.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356468,36.5,29.790000915527344,76848,37.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356469,37.0,29.790000915527344,76849,37.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356470,37.5,29.790000915527344,76850,38.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356471,38.0,29.790000915527344,76851,38.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,169268,38.5,29.829999923706055,76852,39.0,29.549999237060547,0.28,0.22,1.27
SLV,2026-01-16,Bear Call Spread,356473,39.0,29.790000915527344,76853,39.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356474,39.5,29.790000915527344,76854,40.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bear Call Spread,356475,40.0,29.790000915527344,76855,41.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356476,41.0,29.790000915527344,76856,42.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356477,42.0,29.790000915527344,76857,43.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356478,43.0,29.790000915527344,76858,44.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356479,44.0,29.790000915527344,76859,45.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356480,45.0,29.790000915527344,76860,46.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356481,46.0,29.790000915527344,76861,47.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356482,47.0,29.790000915527344,76862,48.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356483,48.0,29.790000915527344,76863,49.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bear Call Spread,356484,49.0,29.790000915527344,76864,50.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356495,16.0,29.790000915527344,76875,17.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356496,17.0,29.790000915527344,76876,18.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356497,18.0,29.790000915527344,76877,19.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356498,19.0,29.790000915527344,76878,20.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356499,20.0,29.790000915527344,76879,20.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356500,20.5,29.790000915527344,76880,21.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356501,21.0,29.790000915527344,76881,22.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356502,22.0,29.790000915527344,76882,22.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356503,22.5,29.790000915527344,76883,23.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356504,23.0,29.790000915527344,76884,23.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356505,23.5,29.790000915527344,76885,24.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356506,24.0,29.790000915527344,76886,24.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356507,24.5,29.790000915527344,76887,25.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356508,25.0,29.790000915527344,76888,25.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356509,25.5,29.790000915527344,76889,26.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356510,26.0,29.790000915527344,76890,26.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356511,26.5,29.790000915527344,76891,27.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356512,27.0,29.790000915527344,76892,27.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356513,27.5,29.790000915527344,76893,28.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356514,28.0,29.790000915527344,76894,28.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356515,28.5,29.790000915527344,76895,29.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356516,29.0,29.790000915527344,76896,29.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356517,29.5,29.790000915527344,76897,30.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356518,30.0,29.790000915527344,76898,30.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356519,30.5,29.790000915527344,76899,31.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356520,31.0,29.790000915527344,76900,32.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356521,32.0,29.790000915527344,76901,32.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,169318,32.5,29.829999923706055,76902,33.0,29.549999237060547,0.28,0.22,1.27
SLV,2026-01-16,Bull Put Spread,356523,33.0,29.790000915527344,76903,34.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356524,34.0,29.790000915527344,76904,34.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,169321,34.5,29.829999923706055,76905,35.0,29.549999237060547,0.28,0.22,1.27
SLV,2026-01-16,Bull Put Spread,356526,35.0,29.790000915527344,76906,35.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356527,35.5,29.790000915527344,76907,36.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-01-16,Bull Put Spread,356528,36.0,29.790000915527344,76908,37.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356529,37.0,29.790000915527344,76909,38.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,356530,38.0,29.790000915527344,76910,39.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,169327,39.0,29.829999923706055,76911,40.0,29.549999237060547,0.28,0.72,0.39
SLV,2026-01-16,Bull Put Spread,356532,40.0,29.790000915527344,76912,41.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-01-16,Bull Put Spread,169329,41.0,29.829999923706055,76913,42.0,29.549999237060547,0.28,0.72,0.39
SLV,2026-01-16,Bull Put Spread,169331,44.0,29.829999923706055,76915,45.0,29.549999237060547,0.28,0.72,0.39
SLV,2026-01-16,Bull Put Spread,169332,45.0,29.829999923706055,76916,46.0,29.549999237060547,0.28,0.72,0.39
SLV,2026-03-20,Bear Call Spread,356545,22.0,29.790000915527344,76925,23.0,29.549999237060547,0.24,0.76,0.32
SLV,2026-03-20,Bear Call Spread,356546,23.0,29.790000915527344,76926,23.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,169343,23.5,29.829999923706055,76927,24.0,29.549999237060547,0.28,0.22,1.27
SLV,2026-03-20,Bear Call Spread,169344,24.0,29.829999923706055,76928,24.5,29.549999237060547,0.28,0.22,1.27
SLV,2026-03-20,Bear Call Spread,169345,24.5,29.829999923706055,76929,25.0,29.549999237060547,0.28,0.22,1.27
SLV,2026-03-20,Bear Call Spread,356550,25.0,29.790000915527344,76930,25.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,169347,25.5,29.829999923706055,76931,26.0,29.549999237060547,0.28,0.22,1.27
SLV,2026-03-20,Bear Call Spread,356552,26.0,29.790000915527344,76932,26.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356553,26.5,29.790000915527344,76933,27.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356554,27.0,29.790000915527344,76934,27.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356555,27.5,29.790000915527344,76935,28.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356556,28.0,29.790000915527344,76936,28.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356557,28.5,29.790000915527344,76937,29.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356558,29.0,29.790000915527344,76938,29.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356559,29.5,29.790000915527344,76939,30.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356560,30.0,29.790000915527344,76940,30.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356561,30.5,29.790000915527344,76941,31.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356562,31.0,29.790000915527344,76942,31.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356563,31.5,29.790000915527344,76943,32.0,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356564,32.0,29.790000915527344,76944,32.5,29.549999237060547,0.24,0.26,0.92
SLV,2026-03-20,Bear Call Spread,356565,32.5,29.790000915527344,76945,33.0,29.549999237060547,0.24,0.26,0.92
